l n daughter parent cfp_float
3 4 3L1 2L1 4.118772355239569971097069E-01
3 4 3M1 4I1 -5.773502691896257310588680E-01
3 4 3M1 2I1 3.086066999241838249012915E-01
3 4 3M1 2K1 -3.659625273556999514035226E-01
3 4 3M1 2L1 -6.614378277661476790427741E-01
3 4 1S1 2F1 1.000000000000000000000000E+00
3 4 1S2 2F2 1.000000000000000000000000E+00
3 4 1D1 2P1 2.070196678027062531235458E-01
3 4 1D1 2D1 2.213133340689952544000363E-01
3 4 1D1 2D2 -3.178370780183855659473124E-01
3 4 1D1 2F1 6.454972243679027998908282E-01
3 4 1D1 2F2 -3.027650354097491947058529E-01
3 4 1D1 2G1 -3.178370780183855659473124E-01
3 4 1D1 2G2 -6.308400618805605486461019E-02
3 4 1D1 2H1 1.868706368604627077179003E-01
3 4 1D1 2H2 3.986086914367132916225955E-01
3 4 1D2 2P1 -5.421047417431507087215437E-01
3 4 1D2 2D1 3.863562307330361544899233E-01
3 4 1D2 2D2 5.201830245295845089881226E-02
3 4 1D2 2F2 4.955156044825573952161690E-02
3 4 1D2 2G1 -5.548618928315568465947649E-01
3 4 1D2 2G2 1.032454405349390869073289E-02
3 4 1D2 2H1 -4.893421934729573208322506E-01
3 4 1D2 2H2 -6.523766075628693872356934E-02
3 4 1D3 2P1 2.369017707396714189638232E-01
3 4 1D3 2D1 5.698319531322332265332875E-01
3 4 1D3 2D2 1.653250178165270589669689E-01
3 4 1D3 2F2 3.779644730092272530974640E-01
3 4 1D3 2G1 3.967800427596649415207253E-01
3 4 1D3 2G2 -2.887592841767182560985816E-01
3 4 1D3 2H1 -2.624453295839119237875536E-01
3 4 1D3 2H2 3.732100136460894668211097E-01
3 4 1D4 2D2 -4.506939094329986406073374E-01
3 4 1D4 2F2 5.519850541454904835347861E-01
3 4 1D4 2G2 6.812213296719356048214422E-01
3 4 1D4 2H2 1.677050983124842298277457E-01
3 4 1F1 2P1 3.133915852640043464560904E-01
3 4 1F1 2D1 -4.587583063808974848107880E-01
3 4 1F1 2D2 -3.194382824999699721502111E-01
3 4 1F1 2F2 3.535533905932737863686555E-01
3 4 1F1 2G1 -2.238141290858972065613841E-01
3 4 1F1 2G2 -4.072055089639778358012734E-01
3 4 1F1 2H1 -1.636634176769942716767048E-01
3 4 1F1 2H2 0.000000000000000000000000E+00
3 4 1F1 2I1 4.707344358456359012521375E-01
3 4 1G1 2P1 -1.618347187425374089642105E-01
3 4 1G1 2D1 -2.369017707396714189638232E-01
3 4 1G1 2D2 -1.649572197684645025184125E-01
3 4 1G1 2F1 6.454972243679027998908282E-01
3 4 1G1 2F2 -1.100963765126360544011064E-01
3 4 1G1 2G1 1.865117742382476906382038E-01
3 4 1G1 2G2 -3.257644071711822686410187E-01
3 4 1G1 2H1 2.271283812897489651216887E-01
3 4 1G1 2H2 -2.981423969999719703061203E-01
3 4 1G1 2I1 -2.430862174021988786343229E-01
3 4 1G1 2K1 3.481553119113957039942875E-01
3 4 1G2 2P1 4.237827706911807545964166E-01
3 4 1G2 2D1 -4.135696368318547699871601E-01
3 4 1G2 2D2 2.699746235780194417164246E-02
3 4 1G2 2F2 1.801874925391117737705216E-02
3 4 1G2 2G1 3.256016470275370222609013E-01
3 4 1G2 2G2 5.331571623515563712603083E-02
3 4 1G2 2H1 -5.947617141331807966153633E-01
3 4 1G2 2H2 4.879500364742665741157879E-02
3 4 1G2 2I1 -4.243660920556449056562087E-01
3 4 1G2 2K1 -5.698028822981897334454260E-02
3 4 1G3 2P1 -2.879377767249481911981945E-01
3 4 1G3 2D1 8.429954919315461869810946E-02
3 4 1G3 2D2 -2.152284628511071384870945E-01
3 4 1G3 2F2 3.591215030713894584835089E-01
3 4 1G3 2G1 5.840444090307830293795632E-01
3 4 1G3 2G2 3.759988317497306997694295E-01
3 4 1G3 2H1 -2.051629516620724624775818E-01
3 4 1G3 2H2 -1.795395004850805498186617E-01
3 4 1G3 2I1 3.659625273556999514035226E-01
3 4 1G3 2K1 2.096569673443836601123280E-01
3 4 1G4 2D2 6.009252125773315578172173E-01
3 4 1G4 2F2 2.864798545634702486850642E-01
3 4 1G4 2G2 -9.128709291752767907013322E-02
3 4 1G4 2H2 -6.803091303374612097698559E-01
3 4 1G4 2K1 -2.926847035024817689219390E-01
3 4 1H1 2D1 4.818120558297157574045855E-01
3 4 1H1 2D2 -2.516181398700982341232191E-01
3 4 1H1 2F2 0.000000000000000000000000E+00
3 4 1H1 2G1 -4.834937784152281703420329E-01
3 4 1H1 2G2 1.623995885882300316271909E-01
3 4 1H1 2H1 -3.535533905932737863686555E-01
3 4 1H1 2H2 -2.817722562560132648634692E-01
3 4 1H1 2I1 -1.274117978594063727015850E-01
3 4 1H1 2K1 4.258153136263200799760398E-01
3 4 1H1 2L1 2.060522808841058484130571E-01
3 4 1H2 2D2 3.988620176087327995340104E-01
3 4 1H2 2F2 -6.306562238868912428912950E-01
3 4 1H2 2G2 4.183300132670377813326468E-01
3 4 1H2 2H2 -1.463850109422799861125242E-01
3 4 1H2 2K1 1.994310088043663997670052E-01
3 4 1H2 2L1 -4.549511176824598823742463E-01
3 4 1I1 2F1 6.454972243679027998908282E-01
3 4 1I1 2F2 1.926686588971130986713831E-01
3 4 1I1 2G1 -2.022599587389726227826259E-01
3 4 1I1 2G2 -1.698415551216893581987222E-01
3 4 1I1 2H1 -2.788866755113585393921483E-01
3 4 1I1 2H2 -6.537204504606133892430364E-02
3 4 1I1 2I1 -3.302891295379081770811069E-01
3 4 1I1 2K1 -2.985981231703226379536886E-01
3 4 1I1 2L1 -4.428925898610702183155752E-01
3 4 1I2 2F2 -3.153281119434456214456475E-02
3 4 1I2 2G1 -3.530939318018997963299910E-01
3 4 1I2 2G2 2.779684937479129369641839E-02
3 4 1I2 2H1 7.302967433402214325610657E-01
3 4 1I2 2H2 1.069901231277282233067538E-02
3 4 1I2 2I1 -5.765999761251576760656690E-01
3 4 1I2 2K1 4.886958934999109660513028E-02
3 4 1I2 2L1 7.248531492047806390477405E-02
3 4 1I3 2F2 2.457016853459051408670177E-01
3 4 1I3 2G2 7.075315975548099878267294E-01
3 4 1I3 2H2 -3.501373356929446956087304E-01
3 4 1I3 2K1 -5.121982311293431511245444E-01
3 4 1I3 2L1 2.325651273547658659524018E-01
3 4 1K1 2G1 4.834937784152281703420329E-01
3 4 1K1 2G2 -1.623995885882300316271909E-01
3 4 1K1 2H1 -3.535533905932737863686555E-01
3 4 1K1 2H2 3.646464492724877382023863E-01
3 4 1K1 2I1 -4.983739794337415096592281E-01
3 4 1K1 2K1 -1.080547276884458035572933E-01
3 4 1K1 2L1 4.709996383657415464085716E-01
3 4 1L1 2H1 -3.535533905932737863686555E-01
3 4 1L1 2H2 -1.657483860329489744334097E-01
3 4 1L1 2I1 6.943650748294135643945424E-01
3 4 1L1 2K1 -4.424271219554224421344202E-01
3 4 1L1 2L1 4.118772355239569971097069E-01
3 4 1L2 2H2 6.462061726588640420132492E-01
3 4 1L2 2K1 -6.354889093022425550216781E-01
3 4 1L2 2L1 -4.225771273642582870344597E-01
3 4 1N1 2K1 -5.590169943749474512628694E-01
3 4 1N1 2L1 8.291561975888499524955932E-01
3 5 6P1 5D1 -6.546536707079770867068191E-01
3 5 6P1 5F1 -3.162277660168379411764761E-01
3 5 6P1 5G1 6.866065623255951377856832E-01
3 5 6F1 5S1 2.927700218845599722250483E-01
3 5 6F1 5D1 -3.086066999241838249012915E-01
3 5 6F1 5F1 6.324555320336758823529522E-01
3 5 6F1 5G1 -4.140393356054125062470916E-01
3 5 6F1 5I1 -4.976133515281193075985300E-01
3 5 6H1 5D1 -3.086066999241838249012915E-01
3 5 6H1 5F1 -3.162277660168379411764761E-01
3 5 6H1 5G1 -5.032362797401964682464381E-01
3 5 6H1 5I1 7.426406610973785848983653E-01
3 5 4S1 5F1 5.000000000000000000000000E-01
3 5 4S1 3F1 6.928203230275509216795626E-01
3 5 4S1 3F2 5.196152422706632467708232E-01
3 5 4P1 5D1 -1.091089451179961949955910E-01
3 5 4P1 5F1 4.743416490252568840091385E-01
3 5 4P1 5G1 1.144344270542658609235431E-01
3 5 4P1 3D1 2.766416675862440888167271E-01
3 5 4P1 3D2 -2.497163924214646502086623E-01
3 5 4P1 3F2 -4.564354645876384508618173E-01
3 5 4P1 3F3 3.908679799852857739139722E-01
3 5 4P1 3G1 -2.901442287369985773004544E-01
3 5 4P1 3G2 4.072055089639778358012734E-01
3 5 4P2 5D1 3.618734322278729376165529E-01
3 5 4P2 5G1 3.450327796711771255466772E-01
3 5 4P2 3D1 -1.835033225523589883732001E-01
3 5 4P2 3D2 -2.559939058231545105925875E-01
3 5 4P2 3F3 1.178511301977579195376933E-01
3 5 4P2 3F4 6.582805886043833210052867E-01
3 5 4P2 3G1 -1.749635530559413010287528E-01
3 5 4P2 3G2 -2.701095771598434058802241E-01
3 5 4P2 3G3 3.162277660168379411764761E-01
3 5 4D1 5D1 2.672612419124243965384835E-01
3 5 4D1 5F1 1.767766952966368931843277E-01
3 5 4D1 5G1 -3.838247367893692363338687E-01
3 5 4D1 3P1 -4.535573676110726815124963E-01
3 5 4D1 3P2 -3.779644730092272114641005E-02
3 5 4D1 3P3 1.253566341056017441335513E-01
3 5 4D1 3D1 4.517539514526255906012864E-02
3 5 4D1 3D2 -1.835033225523589883732001E-01
3 5 4D1 3F1 -3.265986323710904359884921E-01
3 5 4D1 3F2 -6.804138174397717127306340E-03
3 5 4D1 3F3 -1.748014746950252717994090E-01
3 5 4D1 3F4 1.627313168430756518123559E-01
3 5 4D1 3G1 -6.487822187351767466712005E-02
3 5 4D1 3G2 -3.642156795423417969814750E-02
3 5 4D1 3G3 -2.345207879911714865528438E-01
3 5 4D1 3H1 -4.094130525753271743205630E-01
3 5 4D1 3H2 -3.411775438127726683967822E-02
3 5 4D1 3H3 2.301368353023108825894383E-01
3 5 4D1 3H4 2.130653078209246986673975E-01
3 5 4D2 5D1 -1.010152544552210818196158E-01
3 5 4D2 5F1 4.677071733467426661867705E-01
3 5 4D2 5G1 1.450721143684992886502272E-01
3 5 4D2 3P2 -2.142857142857142738190390E-01
3 5 4D2 3P3 1.421410624438028402760636E-01
3 5 4D2 3D1 -2.902698051240670262806987E-01
3 5 4D2 3D2 2.080732098118338035952490E-01
3 5 4D2 3F2 2.700308624336608676053118E-01
3 5 4D2 3F3 1.982062417930229580864676E-01
3 5 4D2 3F4 1.845199692380720402073990E-01
3 5 4D2 3G1 4.168682699833970994873766E-01
3 5 4D2 3G2 4.129817621397563476293158E-02
3 5 4D2 3G3 -2.659215781283755242192512E-01
3 5 4D2 3H2 -1.934294858246657367040200E-01
3 5 4D2 3H3 -2.609506430251477548942773E-01
3 5 4D2 3H4 2.415933503612537613935984E-01
3 5 4D3 5D1 4.103259033241449249551636E-01
3 5 4D3 5G1 2.857142857142856984253854E-01
3 5 4D3 3P2 1.934294858246657367040200E-01
3 5 4D3 3P3 1.982920267967334670977664E-01
3 5 4D3 3D1 2.080732098118338035952490E-01
3 5 4D3 3D2 1.707469441906276641507390E-01
3 5 4D3 3F3 3.903600291794132592926303E-01
3 5 4D3 3F4 -2.725540575476987359415659E-01
3 5 4D3 3G1 1.448835865248885579337212E-01
3 5 4D3 3G2 -2.982293063144546008125246E-01
3 5 4D3 3G3 -2.182178902359923899911820E-01
3 5 4D3 3H2 -2.142857142857142738190390E-01
3 5 4D3 3H3 3.854496446637726281281289E-01
3 5 4D3 3H4 -1.486904285332951991538408E-01
3 5 4F1 5S1 -1.889822365046136265487320E-01
3 5 4F1 5D1 -1.494035761667991957235557E-01
3 5 4F1 5F1 -3.061862178478972351669540E-01
3 5 4F1 5G1 -2.004459314343182974038626E-01
3 5 4F1 5I1 -2.409060279148578787022927E-01
3 5 4F1 3P1 1.851640199545102893896598E-01
3 5 4F1 3P2 -1.388730149658827239811387E-01
3 5 4F1 3D1 1.767766952966368931843277E-01
3 5 4F1 3F1 -5.656854249492380137809278E-01
3 5 4F1 3F2 1.060660171779821275839240E-01
3 5 4F1 3G1 2.371708245126284420045693E-01
3 5 4F1 3H1 3.545621041711673471219513E-01
3 5 4F1 3H2 -2.659215781283755242192512E-01
3 5 4F1 3I1 2.850438562747845128164670E-01
3 5 4F2 5S1 4.391550328268399305819969E-01
3 5 4F2 5D1 -1.285861249684099212597932E-02
3 5 4F2 5F1 -2.371708245126284420045693E-01
3 5 4F2 5G1 -1.725163898355885558344447E-02
3 5 4F2 5I1 -2.073388964700496883697411E-02
3 5 4F2 3P2 -2.988071523335983914471115E-01
3 5 4F2 3D1 -2.282177322938192254309087E-01
3 5 4F2 3F2 2.282177322938192254309087E-01
3 5 4F2 3G1 -3.061862178478972351669540E-01
3 5 4F2 3H2 -5.721721352713293740066547E-01
3 5 4F2 3I1 -3.679900360969936001787062E-01
3 5 4F3 5D1 -3.303437363217049393959712E-01
3 5 4F3 5G1 -1.611645928050760567806776E-01
3 5 4F3 5I1 3.389675351696529448375372E-01
3 5 4F3 3P2 2.558831578595794908892458E-01
3 5 4F3 3P3 7.715167498104595622532287E-02
3 5 4F3 3D1 -1.675148485651224983250529E-01
3 5 4F3 3D2 -3.299144395369290050368249E-01
3 5 4F3 3F3 3.651483716701107162805329E-01
3 5 4F3 3F4 0.000000000000000000000000E+00
3 5 4F3 3G1 -8.172536479247934082525973E-02
3 5 4F3 3G2 -4.205600412537069954233004E-01
3 5 4F3 3G3 2.461829819586654755081412E-01
3 5 4F3 3H2 -1.336306209562121982692418E-01
3 5 4F3 3H3 0.000000000000000000000000E+00
3 5 4F3 3H4 2.781743201320934222309234E-01
3 5 4F3 3I1 1.718879127380821547621537E-01
3 5 4F3 3I2 1.984790653795492632038844E-01
3 5 4F4 5D1 3.075332820634533725900894E-01
3 5 4F4 5G1 -3.750901767477264892036715E-01
3 5 4F4 5I1 1.213698468757365284131922E-01
3 5 4F4 3P3 4.309458036856673168735199E-01
3 5 4F4 3D1 -1.559478370839315619633680E-01
3 5 4F4 3D2 2.303502213799585585096708E-01
3 5 4F4 3F3 0.000000000000000000000000E+00
3 5 4F4 3F4 -1.825741858350553581402664E-01
3 5 4F4 3G1 1.902054352711274043397083E-01
3 5 4F4 3G2 -1.807015805810502362405146E-01
3 5 4F4 3G3 3.437758254761643095243073E-01
3 5 4F4 3H3 -2.581988897471610977518708E-01
3 5 4F4 3H4 -1.195228609334393621299597E-01
3 5 4F4 3I1 -6.154574548966636887703530E-02
3 5 4F4 3I2 -4.264014327112208846415342E-01
3 5 4G1 5D1 -2.860860676356646870033273E-01
3 5 4G1 5F1 1.767766952966368931843277E-01
3 5 4G1 5G1 2.252343656738897414992806E-01
3 5 4G1 5I1 -2.935544965151146157289475E-01
3 5 4G1 3P1 3.545621041711673471219513E-01
3 5 4G1 3P2 2.954684201426394443701362E-02
3 5 4G1 3P3 8.908708063747479422023190E-02
3 5 4G1 3D1 -4.835737145616643417600500E-02
3 5 4G1 3D2 -9.523809523809523280846179E-02
3 5 4G1 3F1 -3.265986323710904359884921E-01
3 5 4G1 3F2 -6.804138174397717127306340E-03
3 5 4G1 3F3 -6.356417261637281601593941E-02
3 5 4G1 3F4 -1.479375607664324132617395E-01
3 5 4G1 3G1 3.807155649207329128902444E-02
3 5 4G1 3G2 -1.880801681726809448935711E-01
3 5 4G1 3G3 -5.504818825631802720055319E-02
3 5 4G1 3H1 -4.976133515281193075985300E-01
3 5 4G1 3H2 -4.146777929400993767394823E-02
3 5 4G1 3H3 -1.721325931647740836716309E-01
3 5 4G1 3H4 1.195228609334393621299597E-01
3 5 4G1 3I1 -4.961976634488731580097109E-02
3 5 4G1 3I2 -2.291838836507762156013968E-01
3 5 4G1 3K1 2.010075630518424194548288E-01
3 5 4G1 3K2 2.071938535026870142896627E-01
3 5 4G2 5D1 1.081303697891961290711293E-01
3 5 4G2 5F1 4.677071733467426661867705E-01
3 5 4G2 5G1 -8.513058832549931509436902E-02
3 5 4G2 5I1 1.109531705748243168851985E-01
3 5 4G2 3P2 1.675148485651224983250529E-01
3 5 4G2 3P3 1.010152544552210818196158E-01
3 5 4G2 3D1 3.107152631152036437178765E-01
3 5 4G2 3D2 1.079898494312077766865698E-01
3 5 4G2 3F2 2.700308624336608676053118E-01
3 5 4G2 3F3 7.207499701564470950820862E-02
3 5 4G2 3F4 -1.677454265800654709117623E-01
3 5 4G2 3G1 -2.446248283648475851936865E-01
3 5 4G2 3G2 2.132628649406225485041233E-01
3 5 4G2 3G3 -6.241877839323592414011443E-02
3 5 4G2 3H2 -2.351002102158511741780700E-01
3 5 4G2 3H3 1.951800145897066296463152E-01
3 5 4G2 3H4 1.355261854357876771803859E-01
3 5 4G2 3I1 3.188266502355674991697754E-01
3 5 4G2 3I2 -2.598700974188210555126943E-01
3 5 4G2 3K1 -2.279211529192758933781704E-01
3 5 4G2 3K2 2.349357469496823891397241E-01
3 5 4G3 5D1 6.070261325705696153764990E-02
3 5 4G3 5G1 4.205600412537069954233004E-01
3 5 4G3 5I1 2.635231383473649602322553E-01
3 5 4G3 3P2 -2.351002102158511741780700E-01
3 5 4G3 3P3 1.559478370839315619633680E-01
3 5 4G3 3D1 3.078184312040480735683801E-02
3 5 4G3 3D2 -2.222870006005759069278582E-01
3 5 4G3 3F3 3.708990935094578778041807E-01
3 5 4G3 3F4 1.593638145779191495066129E-01
3 5 4G3 3G1 2.132628649406225485041233E-01
3 5 4G3 3G2 3.883299236160404066531271E-01
3 5 4G3 3G3 1.284832148879241908723259E-01
3 5 4G3 3H2 -1.675148485651224983250529E-01
3 5 4G3 3H3 -1.854275987640307543635743E-01
3 5 4G3 3H4 3.397686835185096537736982E-02
3 5 4G3 3I1 1.336306209562121982692418E-01
3 5 4G3 3I2 -2.571722499368198633362681E-01
3 5 4G3 3K1 2.165327847843067088362545E-01
3 5 4G3 3K2 -2.231968857687082752327967E-01
3 5 4G4 5D1 3.908679799852857739139722E-01
3 5 4G4 5G1 1.230914909793327377540706E-01
3 5 4G4 5I1 -2.864798545634702486850642E-01
3 5 4G4 3P3 -1.825741858350553581402664E-01
3 5 4G4 3D1 -1.982062417930229580864676E-01
3 5 4G4 3D2 -1.626500121580888580385960E-01
3 5 4G4 3F3 -2.171129824263098584413711E-01
3 5 4G4 3F4 -3.031817803219578610907092E-01
3 5 4G4 3G1 -6.241877839323592414011443E-02
3 5 4G4 3G2 1.284832148879241908723259E-01
3 5 4G4 3G3 2.632355015816242316262219E-01
3 5 4G4 3H3 -1.763834207376393792277014E-01
3 5 4G4 3H4 5.171145012542265329003044E-01
3 5 4G4 3I1 1.452718007869941152510052E-01
3 5 4G4 3I2 1.118302843867103185671041E-01
3 5 4G4 3K1 -1.765469659009498981649955E-01
3 5 4G4 3K2 -2.426405960973119502188666E-01
3 5 4H1 5D1 -5.143444998736396850391728E-02
3 5 4H1 5F1 4.743416490252568840091385E-01
3 5 4H1 5G1 -8.387271329003273545588115E-02
3 5 4H1 5I1 1.237734435162297641497275E-01
3 5 4H1 3D1 1.304101327393252796049694E-01
3 5 4H1 3D2 1.444713990992661512002826E-01
3 5 4H1 3F2 -4.564354645876384508618173E-01
3 5 4H1 3F3 -1.066003581778052211603836E-01
3 5 4H1 3G1 2.126561414780885062025817E-01
3 5 4H1 3G2 1.515228816828316227294238E-01
3 5 4H1 3H3 -2.886751345948128655294340E-01
3 5 4H1 3I1 -3.138229572304239156643746E-01
3 5 4H1 3K1 -3.370999312316210194673261E-01
3 5 4H1 3L1 3.588702812826367050114129E-01
3 5 4H2 5D1 3.469443332443554739441538E-01
3 5 4H2 5G1 -3.481553119113957039942875E-01
3 5 4H2 5I1 -9.174698042719671431388662E-02
3 5 4H2 3D1 1.759328876372492078683507E-01
3 5 4H2 3D2 -2.598700974188210555126943E-01
3 5 4H2 3F3 0.000000000000000000000000E+00
3 5 4H2 3F4 -2.059714602177749043221411E-01
3 5 4H2 3G1 -1.765469659009498981649955E-01
3 5 4H2 3G2 1.677255738755069336409775E-01
3 5 4H2 3G3 1.595448070434931364669495E-01
3 5 4H2 3H2 -2.886751345948128655294340E-01
3 5 4H2 3H3 -2.910131349074207562921401E-01
3 5 4H2 3H4 -2.496150883013530941134661E-01
3 5 4H2 3I1 -4.652421051992354505966176E-02
3 5 4H2 3I2 1.611645928050760567806776E-01
3 5 4H2 3K1 4.397801648626202264402707E-01
3 5 4H2 3K2 1.648418247072847009349061E-01
3 5 4H2 3L1 2.128098806165852896477020E-01
3 5 4H3 5D1 3.212080372198105049363903E-01
3 5 4H3 5G1 2.417468892076140851710164E-01
3 5 4H3 5I1 2.972941950052815918148497E-01
3 5 4H3 3D1 -1.628822035855911343205094E-01
3 5 4H3 3D2 1.002470664667481498044665E-01
3 5 4H3 3F3 2.219063411496486337703971E-01
3 5 4H3 3F4 -9.534625892455923790169692E-02
3 5 4H3 3G1 -1.225880471887190181767835E-01
3 5 4H3 3G2 -3.073323378392474325426775E-02
3 5 4H3 3G3 -4.677476657214643673832200E-01
3 5 4H3 3H3 -2.496150883013530941134661E-01
3 5 4H3 3H4 2.396578758061112257582437E-01
3 5 4H3 3I1 -1.507556722888818145911216E-01
3 5 4H3 3I2 3.481553119113957039942875E-01
3 5 4H3 3K1 -1.079583792718826276701982E-02
3 5 4H3 3K2 3.560990407267713986350088E-01
3 5 4H3 3L1 -1.723957067919028030011930E-01
3 5 4I1 5F1 1.767766952966368931843277E-01
3 5 4I1 5G1 -2.442521052295986150326712E-01
3 5 4I1 5I1 -3.988620176087327995340104E-01
3 5 4I1 3F1 -3.265986323710904359884921E-01
3 5 4I1 3F2 -6.804138174397717127306340E-03
3 5 4I1 3F3 1.112373020786524419056818E-01
3 5 4I1 3F4 3.982934328327026457516880E-02
3 5 4I1 3G1 -4.128614119223852213513837E-02
3 5 4I1 3G2 -9.805806756909202226424327E-02
3 5 4I1 3G3 1.066003581778052211603836E-01
3 5 4I1 3H1 6.110100926607786586686188E-01
3 5 4I1 3H2 5.091750772173155720201621E-02
3 5 4I1 3H3 -3.774256780481986123243487E-02
3 5 4I1 3H4 1.222998976175571350655247E-01
3 5 4I1 3I1 -6.741998624632421222013789E-02
3 5 4I1 3I2 1.167748416242284509314331E-01
3 5 4I1 3K1 -1.723957067919028030011930E-01
3 5 4I1 3K2 1.672484020014181615998439E-01
3 5 4I1 3L1 -2.557041559783794215654495E-01
3 5 4I1 3M1 2.703274367816242973461272E-01
3 5 4I2 5F1 4.677071733467426661867705E-01
3 5 4I2 5G1 9.231861823449954984610599E-02
3 5 4I2 5I1 1.507556722888818145911216E-01
3 5 4I2 3F2 2.700308624336608676053118E-01
3 5 4I2 3F3 -1.261312447773782485782590E-01
3 5 4I2 3F4 4.516223023309455519846978E-02
3 5 4I2 3G1 2.652798081712526845343803E-01
3 5 4I2 3G2 1.111873974991651747856736E-01
3 5 4I2 3G3 1.208734446038070425855082E-01
3 5 4I2 3H2 2.886751345948128655294340E-01
3 5 4I2 3H3 4.279604925109128932270153E-02
3 5 4I2 3H4 1.386750490563072868432926E-01
3 5 4I2 3I1 4.332001127219817226965404E-01
3 5 4I2 3I2 1.324102244257124305626405E-01
3 5 4I2 3K1 1.954783573999643864205211E-01
3 5 4I2 3K2 1.896418623723041818607271E-01
3 5 4I2 3L1 2.899412596819122556190962E-01
3 5 4I2 3M1 3.065225015493054372406334E-01
3 5 4I3 5G1 4.264014327112208846415342E-01
3 5 4I3 5I1 -2.611164839335467502401400E-01
3 5 4I3 3F3 -1.456438162508838229936003E-01
3 5 4I3 3F4 3.128931093873719149200952E-01
3 5 4I3 3G1 -2.162249910469341562802015E-01
3 5 4I3 3G2 -2.139802462554564466135076E-01
3 5 4I3 3G3 9.304842103984709011932352E-02
3 5 4I3 3H3 -1.482498633322202330475648E-01
3 5 4I3 3H4 -3.202563076101742622903146E-01
3 5 4I3 3I1 1.324102244257124305626405E-01
3 5 4I3 3I2 -1.783765170031689495377947E-01
3 5 4I3 3K1 -1.880991371093588548912834E-01
3 5 4I3 3K2 5.109523080212683421308384E-01
3 5 4I3 3L1 1.673976643265312203023853E-01
3 5 4I3 3M1 -1.769708487821689824048832E-01
3 5 4K1 5G1 3.481553119113957039942875E-01
3 5 4K1 5I1 -3.588702812826367050114129E-01
3 5 4K1 3G1 1.765469659009498981649955E-01
3 5 4K1 3G2 -1.677255738755069336409775E-01
3 5 4K1 3G3 1.367526917515655415780174E-01
3 5 4K1 3H2 -2.886751345948128655294340E-01
3 5 4K1 3H3 3.766052334096033904486944E-01
3 5 4K1 3H4 -9.245003270420486252145764E-03
3 5 4K1 3I1 -1.819804470729839696030439E-01
3 5 4K1 3I2 1.751107668413929008277563E-01
3 5 4K1 3K1 -1.115984428843541376163984E-01
3 5 4K1 3K2 -2.977325790784217107720622E-01
3 5 4K1 3L1 4.864463347893954736633759E-01
3 5 4K1 3M1 2.126924898488313786515391E-01
3 5 4K2 5G1 3.588702812826367050114129E-01
3 5 4K2 5I1 3.481553119113957039942875E-01
3 5 4K2 3G1 -1.819804470729839696030439E-01
3 5 4K2 3G2 1.728875643015132801405542E-01
3 5 4K2 3G3 1.879485975597459113117793E-01
3 5 4K2 3H3 1.411621051371079738068204E-01
3 5 4K2 3H4 3.049449999449949655350167E-01
3 5 4K2 3I1 -1.765469659009498981649955E-01
3 5 4K2 3I2 -4.756707120084505135970687E-01
3 5 4K2 3K1 -2.977325790784217107720622E-01
3 5 4K2 3K2 9.190460002240929959782534E-02
3 5 4K2 3L1 -1.179805658547793123513969E-01
3 5 4K2 3M1 4.126840477281618069227420E-01
3 5 4L1 5I1 5.000000000000000000000000E-01
3 5 4L1 3H2 -2.886751345948128655294340E-01
3 5 4L1 3H3 -1.711841970043651572908061E-01
3 5 4L1 3H4 1.386750490563072868432926E-01
3 5 4L1 3I1 2.535462764185549833229061E-01
3 5 4L1 3I2 1.463850109422799861125242E-01
3 5 4L1 3K1 -4.569367667316877046346235E-01
3 5 4L1 3K2 1.108234443213509529124750E-01
3 5 4L1 3L1 4.253849796976627573030783E-01
3 5 4L1 3M1 -3.610985417621415671796115E-01
3 5 4M1 5I1 5.000000000000000000000000E-01
3 5 4M1 3I1 -2.535462764185549833229061E-01
3 5 4M1 3I2 1.463850109422799861125242E-01
3 5 4M1 3K1 1.889822365046136265487320E-01
3 5 4M1 3K2 3.666793988112845292803854E-01
3 5 4M1 3L1 3.415650255319865880032637E-01
3 5 4M1 3M1 6.143703934860117454874739E-01
3 5 2P1 3D1 -2.474358296526967537776187E-01
3 5 2P1 3D2 -1.675148485651224983250529E-01
3 5 2P1 3F1 -4.898979485566355984715869E-01
3 5 2P1 3F2 2.449489742783177992357935E-01
3 5 2P1 3F3 2.622022120425379076991135E-01
3 5 2P1 3G1 2.595128874940706986684802E-01
